uid,username,password,email,phone,identity,booking_num,is_accessible
562,amymccoy,3_6tZ6'yP0+R,68AbVVTpF88@outlook.com,4084032338,staff,0,False
563,ortizsarah,Lt`RO.d+,tcwBeH74Tsz@gmail.com,8282138428,student,3,False
564,qkhan,7`g%vYHC,Xh0pRWaH1J@outlook.com,6039920791,staff,1,False
565,wrubio,UvbQlxfjSpUi@,Six17D7CI2@gmail.com,4147758992,staff,0,False
566,barnesjames,F~=^FQqr~0NBzq,wAJxObTc@uwaterloo.ca,,student,0,False
567,sophiasuarez,K4C0R*zxZ,AvqcryjEp@uwaterloo.ca,3936367196,staff,1,False
568,millerroberto,SNtYS$0XKj+,4PVcDB4vOBw@uwaterloo.ca,7955707558,visitor,0,False
569,michael33,.^U#fyb=sdzrg1,6xsglYFTY@hotmail.com,1819335143,staff,3,False
570,prestonkevin,y4mS$6krHujo,xNK3GuJN8T@yahoo.com,3754846420,visitor,3,False
571,corypeterson,~u.&eU8;5+,9vsNckPW@uwaterloo.ca,7675514851,visitor,0,False
572,michaelclark,tbv~hW~o7,2wUCkvhQD@yahoo.com,2017515020,visitor,0,False
573,boyerrichard,0FTf5&uf'px~,BJhYdMYfPfCg@yahoo.com,5276293037,visitor,0,False
574,jessicaperez,:9A_*XMVj2^Ll4rA,6getRYaejL@uwaterloo.ca,,staff,0,False
575,ywoods,ZX:.Dq8-*4Xqr,XKqQOKFSMS2@outlook.com,6755809922,visitor,0,True
576,cmurphy,t*.wGdyJRd,9Q0Zzr7zgX@gmail.com,2918059018,student,3,False
577,douglasreid,t2jy#^kf`6A,8K2yaSG8Oh@outlook.com,5953933448,student,0,False
578,pjacobson,:XZ=4+.BEOr,zwEoyy2mCRn@outlook.com,7896636411,visitor,0,False
579,younglorraine,_aPnp^^.h9@`,qBYfUBBP4X9f@gmail.com,,visitor,3,False
580,jchavez,^nyxd2J$^j-QviJ,L4G1esL9@gmail.com,4567828493,staff,3,True
581,wconrad,^NNsvE^'mpH*h*,Ft1EiB0PIwl@yahoo.com,3385073758,student,3,False
582,waustin,-Ph5~:NuROz@N+,5tx5sFfCC2@hotmail.com,2147143473,student,0,True
583,ucontreras,#wLmyGLy&~w,pXjPGqQD5Px@yahoo.com,7880686550,staff,0,False
584,kathryn45,G;qS_~Zb.tGv02L,BczHMSL4@yahoo.com,9646547070,staff,3,False
585,arogers,JqNpmz9-6xXnto#e,XuYQpfYi1yNk@outlook.com,6136235084,student,0,False
586,christopherdonovan,2R7mD&r~=6y,SCx9rawTF5Ct@hotmail.com,7137209919,visitor,0,False
587,michael57,.OQcw%0M;J75ly9E,tPnd7BAosZ@hotmail.com,8087644654,visitor,1,False
588,griffithmichael,rKw:6fXOOWfp1,Xg9JPGY1pz@outlook.com,5248952087,visitor,1,False
589,michaelandrew,pZ`6'yWd~1OEGJrt,PtRc7bMuB@gmail.com,4444038283,student,0,False
590,elizabeth35,JGbKUn1`Xc%,bibvEmcE@gmail.com,1159540412,staff,1,False
591,carlaclark,EzKepDLYi7vc,HlkhMakOvzq@outlook.com,4545319058,staff,2,True
592,hmacias,SQr+U&1~9F7aZ,c5b5ryR2QSqA@yahoo.com,3891181439,visitor,0,False
593,tammysteele,eD@4Lhg.'1,1rrU9PhlCj@gmail.com,3999223531,student,0,False
594,jason88,-wbDQ94h,YrWM3CxgZ@gmail.com,5189923193,staff,0,False
595,odavenport,9iDIfR*o=,5Xvm15eQ2o3@outlook.com,4940049375,staff,3,False
596,ryanmartinez,ELSl%QykHM=,fDVZdMIr9qA@outlook.com,3669317095,visitor,1,False
597,ericsmith,O-X9_&52lq,OREh7ve9fSlq@gmail.com,,student,0,False
598,pwalsh,QbH#bN^WO,XHxnn0ad0xUs@gmail.com,4939593647,visitor,0,False
599,jameswilliams,fkS$i^k-,LX9ZDwuIy@yahoo.com,2346258043,visitor,1,False
600,rbernard,Uc+yA#Bs^2BD7lb,IeSOauJ0jux@gmail.com,2928209336,visitor,0,False
601,hwaters,_I5UHc7tYM_O61k,niNkfu4Xu@gmail.com,2544651882,staff,0,False
602,ajones,9NQw2Icwej,tEmkYjzD@gmail.com,3425076453,staff,3,False
603,michael91,XcF5JRC^OJ5P@&jA,Zpjz2tSPs@yahoo.com,2735812475,staff,1,False
604,zcrawford,@qTu=^leqsjW,sxwhDD2qSCh@hotmail.com,2225252446,visitor,0,False
605,carolyncooke,hPh@p80i4Sxip,eqnXABJf6Ert@hotmail.com,6869368951,student,2,False
606,nicole92,c~VarLHmn&yJHGz,V4iJRESp@outlook.com,9934854237,student,0,False
607,christybutler,cgolhbA_m$=jFB$,Xdl2t45DV@yahoo.com,1554071100,staff,1,False
608,bbrown,86znNg+Y$,TKbaBpRmXSc@hotmail.com,2262383061,student,2,False
609,xjacobs,Wmy&4XEkXS9,ExrlAXvRIG@yahoo.com,,staff,0,False
610,bwilson,q%qN;ox0$;,sO5V7FDjt@uwaterloo.ca,1644962662,student,1,False
611,mark84,@$wHo`Wq:n$ar^2d,LGFTcpprTq@gmail.com,4580652161,staff,1,False
612,martinchristy,N+;i0VRNk:F,V1lOo8kMSZn@hotmail.com,9094242186,visitor,3,False
613,vickiesmith,CdNL#%g2,OUdc2K30mJo@yahoo.com,1734777974,staff,0,False
614,lisareeves,bH4qmM56,PyLe3se0@yahoo.com,,student,0,False
615,mccarthyjulia,Af&pf-X^,p6fEtBqJ2Bvt@outlook.com,4778357555,visitor,1,False
616,hermanjacob,ZeE;EX5%*tBN,nwu4j1r6Nz@gmail.com,1330383066,staff,0,False
617,erindennis,EGoSjSwvKs6,L9lmgmF6VgZ@outlook.com,8986501155,visitor,0,False
618,juliecombs,M'5tgK%e%,Xu5qteJ9W@yahoo.com,1514393470,student,0,True
619,lewisshawn,av:lFe2'Ec,oqp4Pfc3z@uwaterloo.ca,9333686114,visitor,2,False
620,christine20,Wk`5CfGpGfgjig&c,jhpX2pwq@gmail.com,1360764550,staff,0,False
621,christina36,t2Lyo8B=6f,h9pXnPKh@gmail.com,6911906953,visitor,0,False
622,brooke53,p=XXN8*g7vF-Rp,0DEDT3MIXhB@gmail.com,7353360150,staff,2,False
623,masonsusan,s+'31R:PTS,GAzkDTBhCC@uwaterloo.ca,2818374085,student,1,False
624,johnsonmichelle,D5ZJq9u$nYU7,itIctVdEBG0K@uwaterloo.ca,9315998142,staff,0,False
625,ibender,RPKq3nKs#R_B,qIvKTlKppyH4@gmail.com,8098099534,staff,1,False
626,luis32,w.T&1:U9Q+GD,6em5pwWXk@outlook.com,2737423853,staff,0,False
627,nrobinson,~^~D3Oe=aUc,XrPLVeK7@outlook.com,8496706981,staff,2,False
628,perezkenneth,dRTM&-iN-M6;~,whPmLZk0f0To@yahoo.com,5950059736,visitor,0,False
629,fitzgeraldharry,vT8*gn3yV,77G01dxLfT9I@hotmail.com,2499012302,student,0,True
630,diana50,M;vISZVCl9I,3zuvJhU48SC@yahoo.com,2907225254,visitor,2,False
631,suzannejuarez,%^myHmZ`,M3YYJ2V33@hotmail.com,,visitor,1,False
632,jasminesharp,*hOwcJG2Of1w,IoVAdAcrp@yahoo.com,,student,1,False
633,glewis,Q2-q_6`TMu7YuZ,DCCPqb1VC@gmail.com,6306868659,staff,3,False
634,peter15,1mRMpbe*G@_,FQYDJ4Fjh@yahoo.com,4911587975,staff,1,False
635,michaeljames,o$zMr*Kqjzv=9B0L,PTmVWScpg@yahoo.com,2594150921,staff,0,True
636,nweaver,gYIc#k$l&CS0,vq9VSoDrioKV@yahoo.com,3923777630,staff,1,False
637,averyanthony,-7=bOc&=rl,MXB33K8m@gmail.com,,staff,0,False
638,russell21,@xmcMJVV^hV3V,ZYxbFjA0jN@hotmail.com,2236350461,student,0,True
639,wallacewendy,0XOMLQk;=^9puM9',g8IZFh6wUND@hotmail.com,,visitor,0,False
640,jaredmiller,5Wi0qLE:20wC,qlRFNaBdaPkv@yahoo.com,7401883644,student,0,False
641,nmoody,P%fk1&wexp7V,T6nG3oW3k@yahoo.com,4281827374,student,0,False
642,paula62,@_2~SVv9p;,8ybabzS3Ra@outlook.com,,student,2,True
643,jacquelineherring,ss5$'.~#TUKR3,uKN3dsRPyW@yahoo.com,8090352291,student,1,False
644,omcclain,`%-AXUA^hK_',dh5gHqL6Po0@gmail.com,4268928873,visitor,0,False
645,lwoodard,gz%`nGw#+%n,inpWT3Hei@uwaterloo.ca,,student,3,False
646,jeanwright,e`u%I'Q;E,onNLRTuftSQ@hotmail.com,,visitor,1,False
647,susan39,8Bv=-7O@u,qx35cc2Qc3pS@hotmail.com,2447983630,student,0,True
648,kathleen93,+ORO.J9rEffk,Wk04wUTk@uwaterloo.ca,2247267243,student,1,False
649,amanda97,oR'uuCdh#Quv,t2jJ19y6@uwaterloo.ca,2459665649,staff,1,False
650,lmahoney,oGqi@pwkG,KKCHekwGYVa3@hotmail.com,7579111626,staff,1,False
651,jennifer35,TlGpo'8.,OTAtNnrB68j@yahoo.com,4904539065,staff,0,False
652,tracy22,P:.jXWu.U:4,7YrRuYoN0w7o@uwaterloo.ca,,student,0,False
653,qlewis,@PNa;-Qp_',wZ31n609S@hotmail.com,7369495910,student,0,False
654,miguelrocha,H@6H=8yHjIb,6noS68OjT5mU@outlook.com,9994984548,visitor,0,False
655,aheath,mEU*:=oG*&mZK9gK,gduXpCtlZ@outlook.com,2313977085,visitor,0,False
656,michelleashley,%AI`qDthiHX3y&,Qm9eLgYIW@outlook.com,3602935443,student,0,False
657,mendezemily,A;kO.rlRy,oGgoAE2Wu@hotmail.com,5918965359,student,1,False
658,kristy55,mt*I9I2U#YMLgN9,NRhu3SqIo@outlook.com,7637221325,student,0,False
659,tsummers,^vzf6Rno&*,0SZ4PsQY@uwaterloo.ca,2396882050,student,0,False
660,christineharper,JIsx~E+7F5n7.Q,Xlf03qe3kHH@yahoo.com,7135424935,visitor,0,False
661,tpham,58uMX#q=T%B:'mj1,5hYfesUI@outlook.com,7711050239,staff,0,False
662,aprilsmith,lJ#+1+2#y$p4n1Az,ggJfdI5LQEKQ@uwaterloo.ca,5636726161,student,0,False
663,michellelamb,@&@Kk9U9+;XM7$+x,kXbpVZi6yz@uwaterloo.ca,,staff,1,False
664,miguelscott,^QN6YqymZV+@,Zkwegy31Wkm@gmail.com,9127309583,staff,0,False
665,rosstyler,gSWo;`GEkbt`1pv,iUEZqEg9Cd@gmail.com,5058968698,student,2,False
666,mmiles,S8pL-J`+F~'m,heC0DKIQ@outlook.com,6159813220,student,0,False
667,powellcourtney,lGkud~WvT8#qU9Q,Gc7jb9tjI9@gmail.com,,visitor,0,False
668,yvette97,i=F%pvYFgnnH`$pH,ZyBNOde0@hotmail.com,6147661264,visitor,0,False
669,porterryan,TRvYy$=mAS,C2NQRb3YDQ9I@gmail.com,2366693416,staff,0,False
670,cparks,GQq6X6-OpWl,SCiVggjgwNZ8@gmail.com,,staff,0,False
671,bryantdaniel,-xI=M7IN3+,odcR8l7ulG@hotmail.com,5503034949,student,0,False
672,fyork,$JMlKT#Nr#t8s*x@,PxYH7OWDSFwu@yahoo.com,7210399862,staff,1,False
673,jacksonalexis,vyPnmUoA@``,apcaOG7OOm@outlook.com,2318456803,student,0,False
674,vblake,gn50&dvKXi+PT3w,FMoPMCqcmz@uwaterloo.ca,4259613348,visitor,0,False
675,kendra60,D_d%Ek8g%Ul,3QtKAwdQ2@yahoo.com,4821062377,visitor,0,False
676,caguilar,UA%x0A$Kbf_YA=PA,CVMmjJCmtBeC@hotmail.com,8109912335,student,3,False
677,heidiwilson,I.lVXO;Hd=gC6,JDjX123dQm@uwaterloo.ca,1127744345,visitor,3,False
678,lbutler,RPPO4Vq~,k3Auxpn8@uwaterloo.ca,9246950457,staff,0,False
679,whitney38,C^t_ZIHy0,kCBO6iPDPH@hotmail.com,4769147579,visitor,0,False
680,brandonmathis,R$epfU.NT63@,r2qYL97y@uwaterloo.ca,1689939286,student,2,False
681,coreycollins,xfaaRv0ob*l4&YE.,mcVuIrp4x@gmail.com,2714288160,student,0,False
682,qlucero,qGsRnlFoFUJ,yAhXm0YS1@gmail.com,4626932877,staff,0,False
683,john77,6P`:D41kA,Pr7322oN@hotmail.com,6096558461,visitor,3,False
684,juarezronald,L#GpE$t#6S`x%&+k,lqG3iImnK@yahoo.com,2692580333,staff,1,False
685,hmcintyre,$#%5:5HNHQHrWX=,Ie1xuFaFpV0@gmail.com,8269879031,staff,0,False
686,blewis,vce.D8SvHmebv73;,3cVsLhK7@outlook.com,3119838190,visitor,0,True
687,jasonwaters,hmFJs9L+t,Nn53JcxNYHlw@yahoo.com,4381260985,visitor,1,False
688,bbaker,-YNsvGmM,yfpFm79njuNE@uwaterloo.ca,7874351825,student,2,False
689,esmith,tdIo03Yw,OfKRnMD8ng@outlook.com,9485475832,visitor,0,False
690,hannah50,MiZEXFdNI~u.^C,W4R1dYEKgH@uwaterloo.ca,6649798594,visitor,1,False
691,harrisonamanda,Yk*1$8b1U4=~M,ayku0RQRf8H@uwaterloo.ca,2115242644,student,2,False
692,wchaney,;tthGXD=j5^#,EZCPYAnr960P@hotmail.com,4015175392,visitor,2,False
693,coreyortega,i+HaeeDx4-,GXijeMH8B@yahoo.com,8286079795,staff,1,False
694,lori75,NLy#lQH*ckmphdvM,pSEYyjKm0GW1@gmail.com,4108942624,staff,0,False
695,huffsteven,_P7HYFAp=fxqJe1N,bp8dCEfsMQi6@hotmail.com,8858029664,student,3,False
696,rhodesstephanie,s9zN6ZYFt%9r~Noy,XR79cOux@hotmail.com,,student,0,False
697,johnosborne,yB%5f5_w,LW6z5tHMci1@gmail.com,,student,0,False
698,courtneyhorton,M*y-qP`7XZ`8,MRBdnx0y6KsS@gmail.com,2006127348,student,1,False
699,jonestina,`YPC8zce,O0vvM5ETNQq@gmail.com,,visitor,0,False
700,marieolsen,X0+pTGa.&FXaIbNS,gu9VaKnd0w@hotmail.com,9775678161,student,0,False
701,timothycollier,4RHOqE0$q5OoFDYS,AdiOWaYj7Tp7@yahoo.com,7211242492,student,0,False
702,jcruz,;L6NuCS0#'d*,HUxPQFrUZLko@gmail.com,9758796420,staff,0,False
703,matthewyoung,OyK'A7+xfL,gkNP25a0A@uwaterloo.ca,2826813999,visitor,0,False
704,jadams,FtfKkfOE_h_,p3YQFWIrRxB@gmail.com,7066508747,staff,1,False
705,sallylawrence,YIi77GO-3XXv=bR,db7pmw6eF@yahoo.com,,staff,1,False
706,bmarquez,x@Hi%++%,VWW2AFiobqJS@yahoo.com,1074448074,staff,0,False
707,annette14,@hD#5dRubfLSEz0,1q7ZgsFdhrPf@gmail.com,,staff,0,False
708,kendrawheeler,woGu1q88,co3DT5Cgym@yahoo.com,,staff,1,False
709,diana63,Qlxxhh#7,enV22YLeTXHj@hotmail.com,1175425301,staff,1,False
710,rebeccamoore,5xir=@CWcWl:QZ+,9WXdPxHwQAC@outlook.com,6189443112,student,1,False
711,ricebrandon,98~8FJ_c'EWc,M060OvgSc0Ez@gmail.com,1071753522,student,0,False
712,wheeleranna,o_@irYPHP-Vu6-6x,x7ldqzAV9mR@uwaterloo.ca,2509651800,student,3,False
713,nicholsonchelsea,vxu8RI`7HroY.fr,9cW84VxlO6@yahoo.com,,student,0,True
714,hartchad,#vL-Q_QIct`Em,TxZO5EqHE@gmail.com,4083616024,staff,2,False
715,oneillmichelle,Ts%pu-1u&l;MAZ,Uslvs99qAsW@hotmail.com,6074006822,visitor,0,False
716,lesliesmith,K$por&*BE4CEVVY,ZitwSUsJhjbz@hotmail.com,,student,0,False
717,rodneyking,-gkfYf0=hyn,2kaKtXFFUi@uwaterloo.ca,8814804465,student,1,False
718,michelle05,HGmO3c;Co:,c9YFjOh63@hotmail.com,5800047347,staff,3,False
719,michael45,X#WJyoBo&,7S0rVr5HjDu@yahoo.com,8679803191,visitor,0,False
720,johnsonkathleen,J~-psV:A%Da,pM5GfUtsKkRC@outlook.com,,student,1,False
721,michael20,F9;WZ~eTuhm;YA#,D74mGvZT@outlook.com,7760793624,staff,0,False
722,jacobdominguez,aT;Bq;A$,gawz3fn7HV@outlook.com,5587035493,staff,0,False
723,markpineda,Sq5Q4w%y,psOH9ij9b@uwaterloo.ca,9972105202,student,0,False
724,lisahiggins,Uf2eet0L&K4J,AmdoaRVME@gmail.com,9221775703,student,0,False
725,vchurch,~vpvComc.0,d5GE6lkL8q@uwaterloo.ca,1917571551,student,3,False
726,hbutler,a'~Z~*k-+lahHW%g,T56n0rHS@hotmail.com,7146475416,visitor,2,False
727,brent82,rdkNSWBw$^9,iweCd4o04p@uwaterloo.ca,3788470879,visitor,0,False
728,christopher30,UGVT%+yYo,ZcTrtChku@uwaterloo.ca,5889842529,staff,0,False
729,lisa14,QP8nG8zlg__TMs2u,SZCp8NlWN@hotmail.com,5956963261,student,1,False
730,jaredcarter,vUjecagnQ2L@vl,IqUAppsbbu@uwaterloo.ca,,student,0,False
731,lindabriggs,_._VcB0PiZmu&0c#,EwE3z5ub@yahoo.com,3258662641,visitor,1,False
732,krystal72,-%mpqwoWK+,ILQKdIxsf8sD@hotmail.com,9907333158,student,0,False
733,jenny41,A1las0=5b,yRJejrHjE@yahoo.com,2002405999,staff,0,False
734,emily47,YZbJ4J*x1U,5k1zetxPm@hotmail.com,,staff,0,False
735,marcusrice,~&I9y-ym~eZ_N,VlKkcd7qvB@outlook.com,5605265543,visitor,3,False
736,ubarry,dZ8Oa_lH,tvuW6thT5FNI@uwaterloo.ca,8438015450,staff,1,False
737,dominguezmandy,+fN0^pErI^TK,Sc5F8jP4QL@uwaterloo.ca,2082788990,student,0,False
738,owells,OFobNPK3qAmdHe8,xX1qiNEOip@hotmail.com,8221621320,student,1,False
739,grantmichael,wuow;2T%kb,Y1WU5IPxEgL@gmail.com,,student,3,False
740,cmontgomery,OvY-$T&JU+y,dLdNgQN8zjx@gmail.com,,visitor,0,False
741,elizabeth58,QALmWoM1.ie,pi6RG9B9@uwaterloo.ca,7296127706,student,0,False
742,jennifer63,prF_i%=IUq7q*+PM,JTcSCPm0zg@yahoo.com,3560171546,student,3,False
743,amurphy,QSGBx1Y-jN,Za6XdW0Jzlq@uwaterloo.ca,6475779607,student,0,False
744,ycarlson,~*ekS%;FjaLmO8c,cJBlUJqYm@hotmail.com,7759106261,student,2,False
745,denise83,;Ps&**X;B*Q$d4,Ueq3BV6Rv@outlook.com,3922253689,student,2,False
746,hlong,8zModhsL0%qyaZ,adQTYcozw48V@gmail.com,,staff,2,False
747,ellen58,YR`U*Y;1.#1P5D,rJ4dGmKRH@gmail.com,6754252515,student,0,False
748,valenciagregory,TSxX4seahK~AEoL,4TzP0u0F2K4@gmail.com,6567626275,visitor,0,False
749,lisa56,bFHCugsz1,cIWpBQGYwASw@outlook.com,9770221791,staff,0,False
750,courtneymcconnell,SUhSwQCtox:~`.%2,1yWPqeSZvn@uwaterloo.ca,5789553313,visitor,0,False
751,michelejackson,s5u9mTye,rN0bGGMb@yahoo.com,2346780178,student,2,True
752,wbenson,+eWwAOqe`ju0,zfhr4z9Ykr10@uwaterloo.ca,6651819135,staff,1,False
753,andersonkathryn,X-'CYUsj3,9MZ3wyf44lOv@gmail.com,2242892375,student,2,False
754,ncampbell,FjdVogO.D`z8:EE,H0uGsKWv@uwaterloo.ca,,visitor,0,False
755,sjarvis,M~@p@uSj:3XDa,FEeC2q3RyE@uwaterloo.ca,3011618644,student,0,False
756,ncampos,VKAn#e8%-SzL;t,8Z5vvMcv6b@yahoo.com,9582967325,visitor,1,False
757,carlosallen,Qi%r.+X-fwOw,paDBAVulePv@uwaterloo.ca,1247469103,student,0,False
758,mcphersonbryan,K.Rt2CD6nmbxf4~+,V127UFi0I@uwaterloo.ca,6614682320,student,0,False
759,rcox,85FIqMxe0.c7Y,tcvIXZWF3c4s@yahoo.com,,staff,0,False
760,vgiles,m`HbV.D9P+S,jlDIaJoCe@gmail.com,9439008292,student,1,False
761,barbersusan,U_%x3'-3^BQyy_+,i4QnDidzcQS@hotmail.com,7174992160,staff,0,False
762,gillcody,6#f.Xro'u;,3ntGNUyIf0nj@hotmail.com,7248904880,student,0,False
763,mossabigail,_8j.lu*2eNR,RmjAKz7x8I66@uwaterloo.ca,2038018398,student,3,False
764,griffintoni,GYDvGQ8^1.z+J2LG,pxe2Z9mw@yahoo.com,,staff,0,False
765,abigail67,Aj@.uZDKbH,IY1fHK1Q@gmail.com,4685353481,staff,0,False
766,sshaw,UgYY-n7u,Zn7ipJ8OPU@hotmail.com,3798003817,visitor,2,False
767,johnhanson,FekrK%J*l9fMN,mOPXD8paYBb@outlook.com,7141373969,visitor,3,False
768,carterheidi,`:Di5Se;,ixvvFVwE@gmail.com,6303205741,student,1,False
769,norrisgrant,nq2s2tPR^azA,W5wFmdmETW@hotmail.com,5150654403,student,1,False
770,upowell,wq_rT=`S:ITbc,g9EaQnIGHoh@gmail.com,4493445499,student,1,False
771,caitlyn12,Xi-QbZNl~Dl,lOVRj5hTMFn@yahoo.com,1397580618,staff,0,False
772,yoderamber,mzWWwLLH&~hv;,04Y9jiyNj4j5@uwaterloo.ca,6357580415,student,0,True
773,troy27,y`JS6SXap^LWA,68xWqtKs@hotmail.com,5266392387,student,0,False
774,claytongray,-K%^G7;V*shw,0laKFUZVu2MW@uwaterloo.ca,7699221216,student,1,True
775,debrayates,$;Iobx559,ctAXEDzjCFM@hotmail.com,3056960158,student,1,False
776,lloyderin,@.C*CAASZWM',javIq72i3@gmail.com,1397714653,visitor,0,False
777,aaron95,.DX4:5I-9Xj,Q8scfoDPNb@hotmail.com,9698689588,staff,2,False
778,jason75,67id0ss~qk,idjwOu6By@gmail.com,9148457486,visitor,0,False
779,sheena11,=8mKx9_uZ,EfotSMnWVd@uwaterloo.ca,,visitor,1,False
780,patrickjohnson,`+W&%'X0V,781HbGxcR@gmail.com,7633073778,staff,0,False
781,brianbrown,f#6Oxxk*Lsob4F,W4qOtlMx@gmail.com,9440600584,staff,0,False
782,klittle,@:P^;nIz`,ukbx1jHHQeS@gmail.com,8497087372,student,0,False
783,lydiaromero,55xCd_unD1SDW5kG,jBxN9Vj8VBxc@gmail.com,5947579621,student,3,False
784,lynn57,nKtkWew`lO=;TP,dkxTWzT6V6dw@gmail.com,2192789274,student,0,False
785,mullinslarry,-bq9CR*E#d5,vb5ID9zwMj4F@hotmail.com,7149849580,student,0,False
786,kevingordon,`*@C2G-_KF4C,a2y4vwM1Ll3m@yahoo.com,7324882150,visitor,1,False
787,davidpreston,.izYJ1Bu_@,3vEuWcuFlrt1@gmail.com,,staff,0,False
788,jonesthomas,e-9qjEKPNeoI8,RGWxNc7lJNB@outlook.com,9599013942,visitor,1,False
789,bmaxwell,fh'@HsL'Tz0L6,SAyAl4iMz@yahoo.com,1819608009,staff,0,False
790,kellyjenkins,=P%T*^il,ICGFZurn7y@yahoo.com,5547755889,student,0,False
791,cardenasjohnathan,qDkMw=GvVM6Mnd,WnC93IEQ@uwaterloo.ca,,student,1,False
792,aaron60,k-umLJKA:ANsk9q~,1nm0b3o9@yahoo.com,2011847424,visitor,1,False
793,ymurphy,Avn8LXGfE%.vq,Enah2WPdM@outlook.com,,staff,2,False
794,vanessajohnston,+Ju^4vx-wk%#0;,ck9Sii2y@yahoo.com,5408463373,staff,1,True
795,jamesfrey,-Yyrj+&R&f,z09O6c0RGvt@hotmail.com,8290063830,student,0,False
796,leslie22,*WKdB5zZxy=m,mbqVfDaH@yahoo.com,3771650477,student,0,False
797,ellenmorrison,J-8L%JqgK*,ecXgeq74Z@uwaterloo.ca,2764831927,staff,1,False
798,zachary86,*k*@QC`KlV,ZCnGTYiMHA@hotmail.com,6725561546,visitor,0,False
799,holmesveronica,Au@PNJJ4,DleEXGZAcbA@uwaterloo.ca,8423159760,staff,0,False
800,kevinstevens,qgS=0'bvK_,Q02TBmgKLfTK@yahoo.com,4823370440,staff,0,False
801,rosecandice,HScjV=wX&*7EB`kw,JXVwhl2x@outlook.com,,student,1,False
802,lancesmith,HHHzQ9j_ksIv,N2f6N3OtMJa@yahoo.com,8215718898,staff,0,False
803,williamdurham,dq;9ZF$teo,GexQgoQfz5@gmail.com,,student,1,False
804,dcollins,#NI-'-TOyr&nMD%i,gNLBaE6sbL@uwaterloo.ca,9439022332,student,0,False
805,rbowman,WP%1#`yPgA&c,gj7tuj3Acq@uwaterloo.ca,7058854253,student,0,False
806,wardalyssa,1hSr$nhOj$,yV705SL2ja2s@outlook.com,4631418918,student,2,False
807,xblair,g:+'*T6HSt:$q,Qc7eG58bDwbz@yahoo.com,,staff,3,True
808,kevin65,C&w~.nmhL,zTn1NziKJy@yahoo.com,7211787530,student,0,False
809,fletcherlauren,*-A;t292m,ilMGLB4LI@hotmail.com,6611084914,staff,0,True
810,andersonkristy,'KCdgs_`O,F7lzA8ksu@outlook.com,7695916019,student,0,False
811,christopherwilliams,*R'cXf_%sdG66YVv,jM6FPvkOty@uwaterloo.ca,8121980270,staff,0,False
812,michele10,T#h+NfvuN@i$Ri,cHKmMlT1vJd@yahoo.com,,staff,0,True
813,nalexander,S&h37;I6SXjx,uXlrDFQDt@outlook.com,8989777174,visitor,0,False
814,jason52,rD8&J3&42:OVdZ,FBFjgNsePc@outlook.com,5146434216,student,0,False
815,adamsamanda,$Hk1sIeO@0bw,sZ1is1f3yE@yahoo.com,3304355558,visitor,2,False
816,summer52,Q@X#omEl3Fc,02xgFRigq6sN@gmail.com,7581560337,student,3,True
817,johnmedina,$`Q;j;*',P4xHIXXY6ux@outlook.com,7796924662,staff,1,False
818,tylerblackwell,XMxSFV7;pdaqj9,vfGwFmnzxrh@outlook.com,,visitor,1,False
819,smallchristina,'6#sY~v$X,XcluAKVP7XiD@hotmail.com,5667554133,visitor,1,False
820,qprice,3SFgd_Nepg,WjcPw8AIES@hotmail.com,2730497557,visitor,0,False
821,istephens,mm;a;BMCD,0gfP6DVK6x@hotmail.com,3409248782,visitor,0,False
822,xnguyen,mXtS~Jth3=515S,ZNnoJQkI3@gmail.com,8056195760,student,3,True
823,racheltaylor,ugPyK8tJRB.v,Pi5Mdueh@yahoo.com,,student,1,False
824,pamela31,uxuMPmh1:5YKR*,EZHaRl4o@yahoo.com,6729339951,visitor,1,False
825,zimmermanjessica,LGw13#=j',RciLl1wk39P@hotmail.com,6923691095,visitor,0,False
826,lindseywilliams,tIA~oaTa-aes,BiZzgile5p@hotmail.com,1025730481,student,1,True
827,calvinwatts,~EFY74E*P,SW6I5ym6@uwaterloo.ca,3803636977,staff,0,False
828,johnmontgomery,TGB;^p~^h5,LnDvS5rxLMba@hotmail.com,8190585914,visitor,0,False
829,robersonjuan,nkD_a8j=U1CC5`,kyQCGBoa4Jx@outlook.com,3504215178,student,0,False
830,cathychavez,jHIIU_4Z~Ub$K,SOnkmaNLatT@outlook.com,9044374360,staff,0,False
831,mark10,HSn5-4rCo%b=g@p,7Tr7JISjVPjH@yahoo.com,4256396784,student,0,False
832,rebeccasmith,p&xJ:@*HzcAXnp0,5rqEyAzu9@uwaterloo.ca,1445321835,staff,0,False
833,zmiller,ie^6'M.WxDOdvsQ,fXjJ6gU1gN@outlook.com,9412816843,student,0,True
834,chad38,@VzHbn_z,FJMTsLiw@hotmail.com,9187029969,student,0,False
835,vavery,*ozZ3QuHF5yyOK@p,ATfGWvDx@outlook.com,,student,1,False
836,johnstonkevin,f9IG;B7QJ#u,bPU7UfS36N@hotmail.com,1770133574,visitor,1,False
837,smithanna,BuCT2+=kpCuq,z5vLHOjAd@hotmail.com,2050520121,staff,2,False
838,zpalmer,MF;zagv.tnpyb$q,t4mv4qiZ@gmail.com,3392266385,staff,0,True
839,qalexander,2l~U.cJ0Rf,7z3GEHd0tty0@hotmail.com,2107626824,visitor,0,False
840,ruizjoann,xMuTo&M8*83$SQ6i,jNBR7qra@uwaterloo.ca,1266595706,visitor,0,True
